taxi_id,recorded_at,longitude,latitude
20000256,2014-08-14 17:52:30,-8.59788000,41.17149000
20000256,2014-08-14 17:52:45,-8.59586400,41.17179600
20000256,2014-08-14 17:53:00,-8.59497300,41.17171500
20000256,2014-08-14 17:53:15,-8.59412700,41.17133700
20000256,2014-08-14 17:53:30,-8.59293000,41.17050900
20000256,2014-08-14 17:53:45,-8.59087800,41.16919500
20000256,2014-08-14 17:54:00,-8.58856500,41.16784500
20000256,2014-08-14 17:54:15,-8.58554100,41.16654900
20000256,2014-08-14 17:54:30,-8.58280500,41.16537000
20000256,2014-08-14 17:54:45,-8.58219300,41.16347100
20000256,2014-08-14 17:55:00,-8.58175200,41.16321000
20000256,2014-08-14 17:55:15,-8.58164400,41.16321000
20000256,2014-08-14 17:55:30,-8.58151800,41.16321000
20000256,2014-08-14 17:55:45,-8.58139200,41.16323700
20000256,2014-08-14 17:56:00,-8.58088800,41.16358800
20000256,2014-08-14 17:56:15,-8.58065400,41.16390300
20000256,2014-08-14 17:56:30,-8.57994300,41.16402000
20000256,2014-08-14 17:56:45,-8.57879100,41.16474900
20000256,2014-08-14 17:57:00,-8.57739600,41.16566700
20000256,2014-08-14 17:57:15,-8.57707200,41.16619800
20000256,2014-08-14 17:57:30,-8.57695500,41.16639600
20000256,2014-08-14 17:57:45,-8.57694600,41.16640500
20000256,2014-08-14 17:58:00,-8.57694600,41.16640500
20000256,2014-08-14 17:58:15,-8.57693700,41.16641400
20000256,2014-08-14 17:58:30,-8.57678400,41.16662100
20000256,2014-08-14 17:58:45,-8.57601900,41.16717900
20000256,2014-08-14 17:59:00,-8.57471400,41.16783600
20000256,2014-08-14 17:59:15,-8.57352600,41.16875400
20000256,2014-08-14 17:59:30,-8.57211300,41.16937500
20000256,2014-08-14 17:59:45,-8.57070000,41.16992400
20000256,2014-08-14 18:00:00,-8.57060100,41.16971700
20000349,2014-09-30 08:12:50,-8.65473300,41.17354200
20000349,2014-09-30 08:13:05,-8.65472400,41.17356900
20000349,2014-09-30 08:13:20,-8.65476000,41.17356000
20000349,2014-09-30 08:13:35,-8.65481400,41.17350600
20000349,2014-09-30 08:13:50,-8.65533600,41.17284900
20000349,2014-09-30 08:14:05,-8.65544400,41.17276800
20000349,2014-09-30 08:14:20,-8.65531800,41.17275000
20000349,2014-09-30 08:14:35,-8.65521000,41.17275000
20000349,2014-09-30 08:14:50,-8.65520100,41.17275900
20000349,2014-09-30 08:15:05,-8.65519200,41.17275900
20000349,2014-09-30 08:15:20,-8.65519200,41.17277700
20000349,2014-09-30 08:15:35,-8.65495800,41.17311900
20000349,2014-09-30 08:15:50,-8.65420200,41.17401900
20000349,2014-09-30 08:16:05,-8.65345500,41.17485600
20000349,2014-09-30 08:16:20,-8.65299600,41.17500900
20000349,2014-09-30 08:16:35,-8.65267200,41.17493700
20000349,2014-09-30 08:16:50,-8.65243800,41.17491900
20000349,2014-09-30 08:17:05,-8.65235700,41.17492800
20000349,2014-09-30 08:17:20,-8.65207800,41.17498200
20000349,2014-09-30 08:17:35,-8.65199700,41.17498200
20000349,2014-09-30 08:17:50,-8.65082700,41.17411800
20000349,2014-09-30 08:18:05,-8.64874800,41.17248000
20000349,2014-09-30 08:18:20,-8.64650700,41.17066200
20000349,2014-09-30 08:18:35,-8.64403200,41.16861000
20000349,2014-09-30 08:18:50,-8.64181800,41.16681000
20000349,2014-09-30 08:19:05,-8.64013500,41.16537900
20000349,2014-09-30 08:19:20,-8.64001800,41.16515400
20000349,2014-09-30 08:19:35,-8.64000000,41.16502800
20000349,2014-09-30 08:19:50,-8.63997300,41.16491100
20000349,2014-09-30 08:20:05,-8.63970300,41.16467700
20000349,2014-09-30 08:20:20,-8.63955900,41.16464100
20000349,2014-09-30 08:20:35,-8.63936100,41.16463200
20000349,2014-09-30 08:20:50,-8.63923500,41.16463200
20000349,2014-09-30 08:21:05,-8.63919900,41.16463200
20000349,2014-09-30 08:21:20,-8.63912700,41.16462300
20000349,2014-09-30 08:21:35,-8.63784900,41.16455100
20000349,2014-09-30 08:21:50,-8.63698500,41.16445200
20000349,2014-09-30 08:22:05,-8.63698500,41.16444300
20000349,2014-09-30 08:22:20,-8.63699400,41.16443400
20000349,2014-09-30 08:22:35,-8.63640900,41.16428100
20000349,2014-09-30 08:22:50,-8.63467200,41.16370500
20000349,2014-09-30 08:23:05,-8.63369100,41.16334500
20000349,2014-09-30 08:23:20,-8.63302500,41.16253500
20000349,2014-09-30 08:23:35,-8.63223300,41.16155400
20000349,2014-09-30 08:23:50,-8.63166600,41.16087900
20000349,2014-09-30 08:24:05,-8.63076600,41.15975400
20000349,2014-09-30 08:24:20,-8.63051400,41.15945700
20000349,2014-09-30 08:24:35,-8.63032500,41.15927700
20000349,2014-09-30 08:24:50,-8.62986600,41.15865600
20000349,2014-09-30 08:25:05,-8.63023500,41.15811600
20000349,2014-09-30 08:25:20,-8.63003700,41.15747700
20000349,2014-09-30 08:25:35,-8.62969500,41.15715300
20000349,2014-09-30 08:25:50,-8.62871400,41.15702700
20000349,2014-09-30 08:26:05,-8.62845300,41.15712600
20000349,2014-09-30 08:26:20,-8.62817400,41.15737800
20000349,2014-09-30 08:26:35,-8.62741800,41.15756700
20000349,2014-09-30 08:26:50,-8.62709400,41.15751300
20000349,2014-09-30 08:27:05,-8.62704900,41.15752200
20000349,2014-09-30 08:27:20,-8.62693200,41.15747700
20000349,2014-09-30 08:27:35,-8.62622100,41.15742300
20000349,2014-09-30 08:27:50,-8.62509600,41.15726100
20000349,2014-09-30 08:28:05,-8.62505100,41.15724300
20000349,2014-09-30 08:28:20,-8.62501500,41.15723400
20000349,2014-09-30 08:28:35,-8.62582500,41.15741400
20000349,2014-09-30 08:28:50,-8.62719300,41.15768400
20000349,2014-09-30 08:29:05,-8.62724700,41.15763000
20000349,2014-09-30 08:29:20,-8.62722900,41.15758500
20000349,2014-09-30 08:29:35,-8.62723800,41.15764800
20000675,2014-09-30 08:26:56,-8.62678800,41.17311900
20000675,2014-09-30 08:27:11,-8.62615800,41.17142700
20000675,2014-09-30 08:27:26,-8.62610400,41.17124700
20000675,2014-09-30 08:27:41,-8.62607700,41.17097700
20000675,2014-09-30 08:27:56,-8.62587900,41.17041000
20000675,2014-09-30 08:28:11,-8.62603200,41.17042800
20000675,2014-09-30 08:28:26,-8.62594200,41.17010400
20000675,2014-09-30 08:28:41,-8.62575300,41.16964500
20000675,2014-09-30 08:28:56,-8.62563600,41.16963600
20000675,2014-09-30 08:29:11,-8.62561800,41.16949200
20000675,2014-09-30 08:29:26,-8.62562700,41.16942000
20000010,2014-09-30 08:29:08,-8.61236100,41.14585800
20000010,2014-09-30 08:29:23,-8.61186600,41.14600200
20000224,2014-09-30 08:20:16,-8.66042100,41.15000700
20000224,2014-09-30 08:20:31,-8.66034900,41.15003400
20000224,2014-09-30 08:20:46,-8.66034900,41.15004300
20000224,2014-09-30 08:21:01,-8.66034000,41.15004300
20000224,2014-09-30 08:21:16,-8.66033100,41.15004300
20000224,2014-09-30 08:21:31,-8.66016900,41.15005200
20000224,2014-09-30 08:21:46,-8.66026800,41.15004300
20000224,2014-09-30 08:22:01,-8.66031300,41.15007000
20000224,2014-09-30 08:22:16,-8.66034000,41.15007000
20000224,2014-09-30 08:22:31,-8.66065500,41.15014200
20000224,2014-09-30 08:22:46,-8.65990800,41.15054700
20000224,2014-09-30 08:23:01,-8.65780200,41.15096100
20000224,2014-09-30 08:23:16,-8.65466100,41.15214900
20000224,2014-09-30 08:23:31,-8.65230300,41.15219400
20000224,2014-09-30 08:23:46,-8.65079100,41.15328300
20000224,2014-09-30 08:24:01,-8.65019700,41.15376900
20000224,2014-09-30 08:24:16,-8.64886500,41.15413800
20000224,2014-09-30 08:24:31,-8.64825300,41.15412000
20000224,2014-09-30 08:24:46,-8.64686700,41.15422800
20000224,2014-09-30 08:25:01,-8.64609300,41.15427300
20000224,2014-09-30 08:25:16,-8.64600300,41.15426400
20000224,2014-09-30 08:25:31,-8.64706500,41.15423700
20000224,2014-09-30 08:25:46,-8.64728100,41.15412900
20000224,2014-09-30 08:26:01,-8.64725400,41.15412000
20000224,2014-09-30 08:26:16,-8.64723600,41.15416500
20000224,2014-09-30 08:26:31,-8.64720000,41.15419200
20000224,2014-09-30 08:26:46,-8.64720900,41.15419200
20000224,2014-09-30 08:27:01,-8.64721800,41.15420100
20000224,2014-09-30 08:27:16,-8.64724500,41.15423700
20000224,2014-09-30 08:27:31,-8.64729900,41.15422800
20000224,2014-09-30 08:27:46,-8.64723600,41.15428200
20000224,2014-09-30 08:28:01,-8.64753300,41.15421900
20000224,2014-09-30 08:28:16,-8.64805500,41.15439000
20000901,2014-09-30 08:26:47,-8.60923800,41.18025600
20000901,2014-09-30 08:27:02,-8.60939100,41.18362200
20000901,2014-09-30 08:27:17,-8.60932800,41.18450400
20000901,2014-09-30 08:27:32,-8.60635800,41.18439600
20000901,2014-09-30 08:27:47,-8.60461200,41.18400000
20000901,2014-09-30 08:28:02,-8.60454000,41.18400900
20000901,2014-09-30 08:28:17,-8.60436900,41.18400000
20000901,2014-09-30 08:28:32,-8.60268600,41.18345100
20000901,2014-09-30 08:28:47,-8.60034600,41.18286600
20000901,2014-09-30 08:29:02,-8.59878000,41.18242500
20000901,2014-09-30 08:29:17,-8.59770000,41.18214600
20000901,2014-09-30 08:29:32,-8.59680900,41.18406300
20000488,2014-09-30 08:07:05,-8.65634400,41.17547700
20000488,2014-09-30 08:07:20,-8.65631700,41.17548600
20000488,2014-09-30 08:07:35,-8.65629900,41.17546800
20000488,2014-09-30 08:07:50,-8.65629900,41.17545000
20000488,2014-09-30 08:08:05,-8.65628100,41.17545000
20000488,2014-09-30 08:08:20,-8.65631700,41.17545900
20000488,2014-09-30 08:08:35,-8.65633500,41.17544100
20000488,2014-09-30 08:08:50,-8.65629000,41.17546800
20000488,2014-09-30 08:09:05,-8.65629900,41.17547700
20000488,2014-09-30 08:09:20,-8.65625400,41.17545900
20000488,2014-09-30 08:09:35,-8.65620000,41.17532400
20000488,2014-09-30 08:09:50,-8.65563300,41.17445100
20000488,2014-09-30 08:10:05,-8.65504800,41.17336200
20000488,2014-09-30 08:10:20,-8.65497600,41.17312800
20000488,2014-09-30 08:10:35,-8.65495800,41.17313700
20000488,2014-09-30 08:10:50,-8.65493100,41.17313700
20000488,2014-09-30 08:11:05,-8.65494900,41.17313700
20000488,2014-09-30 08:11:20,-8.65496700,41.17305600
20000488,2014-09-30 08:11:35,-8.65607400,41.17199400
20000488,2014-09-30 08:11:50,-8.65652400,41.17141800
20000488,2014-09-30 08:12:05,-8.65657800,41.17137300
20000488,2014-09-30 08:12:20,-8.65717200,41.17060800
20000488,2014-09-30 08:12:35,-8.65815300,41.16942000
20000488,2014-09-30 08:12:50,-8.65911600,41.16824100
20000488,2014-09-30 08:13:05,-8.66020500,41.16694500
20000488,2014-09-30 08:13:20,-8.66091600,41.16608100
20000488,2014-09-30 08:13:35,-8.66157300,41.16530700
20000488,2014-09-30 08:13:50,-8.66222100,41.16454200
20000488,2014-09-30 08:14:05,-8.66272500,41.16393900
20000488,2014-09-30 08:14:20,-8.66271600,41.16390300
20000488,2014-09-30 08:14:35,-8.66270700,41.16390300
20000488,2014-09-30 08:14:50,-8.66257200,41.16382200
20000488,2014-09-30 08:15:05,-8.66249100,41.16379500
20000488,2014-09-30 08:15:20,-8.66246400,41.16381300
20000488,2014-09-30 08:15:35,-8.66250900,41.16378600
20000488,2014-09-30 08:15:50,-8.66323800,41.16316500
20000488,2014-09-30 08:16:05,-8.66373300,41.16231000
20000488,2014-09-30 08:16:20,-8.66488500,41.16175200
20000488,2014-09-30 08:16:35,-8.66570400,41.16158100
20000488,2014-09-30 08:16:50,-8.66707200,41.16145500
20000488,2014-09-30 08:17:05,-8.66795400,41.16113100
20000488,2014-09-30 08:17:20,-8.66982600,41.16111300
20000488,2014-09-30 08:17:35,-8.67123000,41.16154500
20000488,2014-09-30 08:17:50,-8.67249900,41.16101400
20000488,2014-09-30 08:18:05,-8.67335400,41.16074400
20000488,2014-09-30 08:18:20,-8.67472200,41.16004200
20000488,2014-09-30 08:18:35,-8.67709800,41.15907000
20000488,2014-09-30 08:18:50,-8.67879900,41.15848500
20000488,2014-09-30 08:19:05,-8.68027500,41.15813400
20000488,2014-09-30 08:19:20,-8.68097700,41.15897100
20000488,2014-09-30 08:19:35,-8.68098600,41.15898900
20000488,2014-09-30 08:19:50,-8.68101300,41.15898900
20000488,2014-09-30 08:20:05,-8.68102200,41.15898000
20000488,2014-09-30 08:20:20,-8.68102200,41.15898900
20000488,2014-09-30 08:20:35,-8.68102200,41.15899800
20000488,2014-09-30 08:20:50,-8.68102200,41.15907900
20000488,2014-09-30 08:21:05,-8.68147200,41.16034800
20000488,2014-09-30 08:21:20,-8.67985200,41.16096000
20000488,2014-09-30 08:21:35,-8.67816000,41.16175200
20000488,2014-09-30 08:21:50,-8.67675600,41.16253500
20000488,2014-09-30 08:22:05,-8.67573000,41.16293100
20000488,2014-09-30 08:22:20,-8.67488400,41.16288600
20000488,2014-09-30 08:22:35,-8.67348900,41.16254400
20000488,2014-09-30 08:22:50,-8.67234600,41.16223800
20000488,2014-09-30 08:23:05,-8.67089700,41.16150900
20000488,2014-09-30 08:23:20,-8.66911500,41.16106800
20000488,2014-09-30 08:23:35,-8.66752200,41.16131100
20000488,2014-09-30 08:23:50,-8.66625300,41.16155400
20000488,2014-09-30 08:24:05,-8.66441700,41.16198600
20000488,2014-09-30 08:24:20,-8.66381400,41.16230100
20000488,2014-09-30 08:24:35,-8.66374200,41.16231900
20000488,2014-09-30 08:24:50,-8.66324700,41.16283200
20000488,2014-09-30 08:25:05,-8.66262600,41.16399300
20000488,2014-09-30 08:25:20,-8.66147400,41.16538800
20000488,2014-09-30 08:25:35,-8.66002500,41.16716100
20000488,2014-09-30 08:25:50,-8.65863000,41.16885300
20000488,2014-09-30 08:26:05,-8.65789200,41.16969000
20000488,2014-09-30 08:26:20,-8.65786500,41.16964500
20000488,2014-09-30 08:26:35,-8.65741500,41.17021200
20000488,2014-09-30 08:26:50,-8.65638900,41.17146300
20000633,2014-09-30 08:21:34,-8.60994900,41.15755800
20000633,2014-09-30 08:21:49,-8.60994000,41.15754000
20000633,2014-09-30 08:22:04,-8.60994000,41.15754000
20000633,2014-09-30 08:22:19,-8.61000300,41.15717100
20000633,2014-09-30 08:22:34,-8.60994000,41.15510100
20000633,2014-09-30 08:22:49,-8.60994000,41.15386800
20000633,2014-09-30 08:23:04,-8.60985900,41.15383200
20000633,2014-09-30 08:23:19,-8.60980500,41.15384100
20000633,2014-09-30 08:23:34,-8.60991300,41.15357100
20000633,2014-09-30 08:23:49,-8.61129000,41.15362500
20000633,2014-09-30 08:24:04,-8.61187500,41.15408400
20000633,2014-09-30 08:24:19,-8.61230700,41.15511000
20000633,2014-09-30 08:24:34,-8.61298200,41.15513700
20000633,2014-09-30 08:24:49,-8.61314400,41.15515500
20000633,2014-09-30 08:25:04,-8.61439500,41.15540700
20000633,2014-09-30 08:25:19,-8.61644700,41.15592900
20000633,2014-09-30 08:25:34,-8.61830100,41.15619000
20000633,2014-09-30 08:25:49,-8.61886800,41.15635200
20000633,2014-09-30 08:26:04,-8.62023600,41.15653200
20000633,2014-09-30 08:26:19,-8.62042500,41.15653200
20000633,2014-09-30 08:26:34,-8.62043400,41.15654100
20000633,2014-09-30 08:26:49,-8.62046100,41.15655000
20000633,2014-09-30 08:27:04,-8.62100100,41.15664000
20000633,2014-09-30 08:27:19,-8.62252200,41.15698200
20000633,2014-09-30 08:27:34,-8.62428600,41.15723400
20000633,2014-09-30 08:27:49,-8.62461900,41.15725200
20000633,2014-09-30 08:28:04,-8.62545600,41.15737800
20000633,2014-09-30 08:28:19,-8.62551000,41.15739600
20000633,2014-09-30 08:28:34,-8.62551000,41.15741400
20000633,2014-09-30 08:28:49,-8.62552800,41.15742300
20000633,2014-09-30 08:29:04,-8.62551000,41.15742300
20000633,2014-09-30 08:29:19,-8.62551000,41.15741400
20000633,2014-09-30 08:29:34,-8.62551900,41.15740500
20000617,2014-09-30 08:25:11,-8.64054900,41.16141000
20000617,2014-09-30 08:25:26,-8.64073800,41.16150900
20000617,2014-09-30 08:25:41,-8.64056700,41.16168000
20000617,2014-09-30 08:25:56,-8.63976600,41.16209400
20000617,2014-09-30 08:26:11,-8.63901900,41.16272400
20000617,2014-09-30 08:26:26,-8.63890200,41.16282300
20000617,2014-09-30 08:26:41,-8.63868600,41.16298500
20000617,2014-09-30 08:26:56,-8.63776800,41.16354300
20000617,2014-09-30 08:27:11,-8.63711100,41.16395700
20000617,2014-09-30 08:27:26,-8.63709300,41.16396600
20000617,2014-09-30 08:27:41,-8.63709300,41.16397500
20000617,2014-09-30 08:27:56,-8.63659800,41.16438900
20000617,2014-09-30 08:28:11,-8.63840700,41.16476700
20000617,2014-09-30 08:28:26,-8.63865900,41.16479400
20000617,2014-09-30 08:28:41,-8.63885700,41.16491100
20000617,2014-09-30 08:28:56,-8.63932500,41.16538800
20000617,2014-09-30 08:29:11,-8.64041400,41.16595500
20000617,2014-09-30 08:29:26,-8.64047700,41.16747600
20000617,2014-09-30 08:29:41,-8.63965800,41.16883500
20000188,2014-09-30 08:17:56,-8.62365600,41.15788200
20000188,2014-09-30 08:18:11,-8.62370100,41.15787300
20000188,2014-09-30 08:18:26,-8.62376400,41.15787300
20000188,2014-09-30 08:18:41,-8.62382700,41.15722500
20000188,2014-09-30 08:18:56,-8.62379100,41.15721600
20000188,2014-09-30 08:19:11,-8.62380000,41.15712600
20000188,2014-09-30 08:19:26,-8.62520400,41.15729700
20000188,2014-09-30 08:19:41,-8.62729200,41.15762100
20000188,2014-09-30 08:19:56,-8.62761600,41.15770200
20000188,2014-09-30 08:20:11,-8.62760700,41.15771100
20000188,2014-09-30 08:20:26,-8.62762500,41.15772900
20000188,2014-09-30 08:20:41,-8.62792200,41.15791800
20000188,2014-09-30 08:20:56,-8.62792200,41.15795400
20000188,2014-09-30 08:21:11,-8.62816500,41.15842200
20000188,2014-09-30 08:21:26,-8.62902000,41.15883600
20000188,2014-09-30 08:21:41,-8.62929000,41.15889900
20000188,2014-09-30 08:21:56,-8.63087400,41.15823300
20000188,2014-09-30 08:22:11,-8.63293500,41.15853900
20000188,2014-09-30 08:22:26,-8.63366400,41.15867400
20000188,2014-09-30 08:22:41,-8.63476200,41.15884500
20000188,2014-09-30 08:22:56,-8.63526600,41.15891700
20000188,2014-09-30 08:23:11,-8.63531100,41.15898900
20000188,2014-09-30 08:23:26,-8.63532000,41.15899800
20000188,2014-09-30 08:23:41,-8.63558100,41.15901600
20000188,2014-09-30 08:23:56,-8.63561700,41.15901600
20000188,2014-09-30 08:24:11,-8.63602200,41.15907900
20000188,2014-09-30 08:24:26,-8.63721900,41.15925900
20000188,2014-09-30 08:24:41,-8.63766900,41.15934000
20000188,2014-09-30 08:24:56,-8.63766900,41.15935800
20000188,2014-09-30 08:25:11,-8.63766900,41.15937600
20000188,2014-09-30 08:25:26,-8.63767800,41.15936700
20000188,2014-09-30 08:25:41,-8.63767800,41.15935800
20000188,2014-09-30 08:25:56,-8.63766000,41.15934000
20000188,2014-09-30 08:26:11,-8.63784900,41.15937600
20000188,2014-09-30 08:26:26,-8.63808300,41.15941200
20000188,2014-09-30 08:26:41,-8.63856900,41.15948400
20000188,2014-09-30 08:26:56,-8.63978400,41.15967300
20000188,2014-09-30 08:27:11,-8.64129600,41.15999700
20000188,2014-09-30 08:27:26,-8.64353700,41.16038400
20000188,2014-09-30 08:27:41,-8.64362700,41.16038400
20000188,2014-09-30 08:27:56,-8.64358200,41.16035700
20000188,2014-09-30 08:28:11,-8.64350100,41.16031200
20000188,2014-09-30 08:28:26,-8.64550800,41.16072600
20000188,2014-09-30 08:28:41,-8.64636300,41.16084300
20000188,2014-09-30 08:28:56,-8.64634500,41.16082500
20000188,2014-09-30 08:29:11,-8.64635400,41.16082500
20000188,2014-09-30 08:29:26,-8.64858600,41.16118500
20000188,2014-09-30 08:29:41,-8.65058400,41.16154500
20000188,2014-09-30 08:29:56,-8.65252800,41.16181500
20000436,2014-09-30 08:05:56,-8.56428300,41.15866500
20000436,2014-09-30 08:06:11,-8.56371600,41.15856600
20000436,2014-09-30 08:06:26,-8.56275300,41.15818800
20000436,2014-09-30 08:06:41,-8.56225800,41.15754000
20000436,2014-09-30 08:06:56,-8.56176300,41.15583900
20000436,2014-09-30 08:07:11,-8.56259100,41.15528100
20000436,2014-09-30 08:07:26,-8.56522800,41.15493900
20000436,2014-09-30 08:07:41,-8.56782000,41.15478600
20000436,2014-09-30 08:07:56,-8.56894500,41.15578500
20000436,2014-09-30 08:08:11,-8.57144700,41.15618100
20000436,2014-09-30 08:08:26,-8.57199600,41.15799900
20000436,2014-09-30 08:08:41,-8.57133000,41.15943900
20000436,2014-09-30 08:08:56,-8.57007000,41.16065400
20000436,2014-09-30 08:09:11,-8.56855800,41.16184200
20000436,2014-09-30 08:09:26,-8.56685700,41.16199500
20000436,2014-09-30 08:09:41,-8.56730700,41.16170700
20000436,2014-09-30 08:09:56,-8.56727100,41.16169800
20000436,2014-09-30 08:10:11,-8.56743300,41.16168000
20000436,2014-09-30 08:10:26,-8.56740600,41.16165300
20000436,2014-09-30 08:10:41,-8.56746000,41.16164400
20000436,2014-09-30 08:10:56,-8.56746900,41.16165300
20000436,2014-09-30 08:11:11,-8.56772100,41.16148200
20000436,2014-09-30 08:11:26,-8.56821600,41.16097800
20000436,2014-09-30 08:11:41,-8.56866600,41.16039300
20000436,2014-09-30 08:11:56,-8.56931400,41.16068100
20000436,2014-09-30 08:12:11,-8.56946700,41.16116700
20000436,2014-09-30 08:12:26,-8.57038500,41.16030300
20000436,2014-09-30 08:12:41,-8.57192400,41.15953800
20000436,2014-09-30 08:12:56,-8.57403000,41.16107700
20000436,2014-09-30 08:13:11,-8.57537100,41.16306600
20000436,2014-09-30 08:13:26,-8.57638800,41.16468600
20000436,2014-09-30 08:13:41,-8.57709000,41.16551400
20000436,2014-09-30 08:13:56,-8.57766600,41.16581100
20000436,2014-09-30 08:14:11,-8.57709000,41.16576600
20000436,2014-09-30 08:14:26,-8.57681100,41.16654000
20000436,2014-09-30 08:14:41,-8.57531700,41.16744000
20000436,2014-09-30 08:14:56,-8.57367000,41.16861900
20000436,2014-09-30 08:15:11,-8.57131200,41.16876300
20000436,2014-09-30 08:15:26,-8.57048400,41.16870000
20000436,2014-09-30 08:15:41,-8.57018700,41.16867300
20000436,2014-09-30 08:15:56,-8.56953900,41.16902400
20000436,2014-09-30 08:16:11,-8.56955700,41.16918600
20000436,2014-09-30 08:16:26,-8.56968300,41.16936600
20000436,2014-09-30 08:16:41,-8.56981800,41.16949200
20000436,2014-09-30 08:16:56,-8.56980000,41.17016700
20000436,2014-09-30 08:17:11,-8.56831500,41.17077900
20000436,2014-09-30 08:17:26,-8.56806300,41.17088700
20000436,2014-09-30 08:17:41,-8.56781100,41.17095000
20000436,2014-09-30 08:17:56,-8.56779300,41.17095000
20000436,2014-09-30 08:18:11,-8.56779300,41.17093200
20000436,2014-09-30 08:18:26,-8.56738800,41.17114800
20000436,2014-09-30 08:18:41,-8.56703700,41.17200300
20000436,2014-09-30 08:18:56,-8.56711800,41.17225500
20000436,2014-09-30 08:19:11,-8.56714500,41.17231800
20000436,2014-09-30 08:19:26,-8.56730700,41.17269600
20000436,2014-09-30 08:19:41,-8.56730700,41.17274100
20000436,2014-09-30 08:19:56,-8.56732500,41.17273200
20000436,2014-09-30 08:20:11,-8.56764900,41.17338000
20000436,2014-09-30 08:20:26,-8.56758600,41.17424400
20000436,2014-09-30 08:20:41,-8.56750500,41.17429800
20000436,2014-09-30 08:20:56,-8.56741500,41.17437000
20000436,2014-09-30 08:21:11,-8.56733400,41.17447800
20000436,2014-09-30 08:21:26,-8.56713600,41.17466700
20000436,2014-09-30 08:21:41,-8.56674900,41.17500900
20000436,2014-09-30 08:21:56,-8.56650600,41.17521600
20000436,2014-09-30 08:22:11,-8.56602900,41.17565700
20000436,2014-09-30 08:22:26,-8.56608300,41.17608000
20000436,2014-09-30 08:22:41,-8.56634400,41.17627800
20000436,2014-09-30 08:22:56,-8.56646100,41.17635900
20000436,2014-09-30 08:23:11,-8.56731600,41.17698900
20000436,2014-09-30 08:23:26,-8.56779300,41.17734900
20000436,2014-09-30 08:23:41,-8.56779300,41.17734000
20000436,2014-09-30 08:23:56,-8.56794600,41.17745700
20000436,2014-09-30 08:24:11,-8.56803600,41.17753800
20000436,2014-09-30 08:24:26,-8.56827000,41.17770900
20000436,2014-09-30 08:24:41,-8.56828800,41.17773600
20000436,2014-09-30 08:24:56,-8.56827000,41.17773600
20000436,2014-09-30 08:25:11,-8.56826100,41.17773600
20000436,2014-09-30 08:25:26,-8.56841400,41.17783500
20000436,2014-09-30 08:25:41,-8.56841400,41.17784400
20000436,2014-09-30 08:25:56,-8.56855800,41.17793400
20000436,2014-09-30 08:26:11,-8.56878300,41.17807800
20000436,2014-09-30 08:26:26,-8.56899000,41.17822200
20000436,2014-09-30 08:26:41,-8.56957500,41.17863600
20000436,2014-09-30 08:26:56,-8.56987200,41.17885200
20000436,2014-09-30 08:27:11,-8.57025900,41.17923900
20000436,2014-09-30 08:27:26,-8.57029500,41.17932900
20000436,2014-09-30 08:27:41,-8.57045700,41.17967100
20000436,2014-09-30 08:27:56,-8.57080800,41.17979700
20000436,2014-09-30 08:28:11,-8.57132100,41.18004900
20000436,2014-09-30 08:28:26,-8.57268900,41.18013900
20000436,2014-09-30 08:28:41,-8.57317500,41.18013000
20000436,2014-09-30 08:28:56,-8.57417400,41.18016600
20000436,2014-09-30 08:29:11,-8.57520900,41.18058900
20000436,2014-09-30 08:29:26,-8.57560500,41.18079600
20000436,2014-09-30 08:29:41,-8.57641500,41.18104800
20000436,2014-09-30 08:29:56,-8.57777400,41.18091300
20000578,2014-09-30 08:23:03,-8.64164700,41.15983500
20000578,2014-09-30 08:23:18,-8.64068400,41.15953800
20000578,2014-09-30 08:23:33,-8.64121500,41.15784600
20000578,2014-09-30 08:23:48,-8.64174600,41.15617200
20000578,2014-09-30 08:24:03,-8.64222300,41.15474100
20000578,2014-09-30 08:24:18,-8.64238500,41.15423700
20000578,2014-09-30 08:24:33,-8.64138600,41.15367900
20000578,2014-09-30 08:24:48,-8.63919000,41.15316600
20000578,2014-09-30 08:25:03,-8.63672400,41.15260800
20000578,2014-09-30 08:25:18,-8.63463600,41.15241000
20000578,2014-09-30 08:25:33,-8.63411400,41.15254500
20000578,2014-09-30 08:25:48,-8.63341200,41.15260800
20000578,2014-09-30 08:26:03,-8.63328600,41.15264400
20000578,2014-09-30 08:26:18,-8.63261100,41.15266200
20000578,2014-09-30 08:26:33,-8.63256600,41.15264400
20000578,2014-09-30 08:26:48,-8.63255700,41.15264400
20000578,2014-09-30 08:27:03,-8.63256600,41.15264400
20000578,2014-09-30 08:27:18,-8.63258400,41.15265300
20000578,2014-09-30 08:27:33,-8.63253000,41.15265300
20000578,2014-09-30 08:27:48,-8.63205300,41.15265300
20000578,2014-09-30 08:28:03,-8.63046000,41.15259000
20000578,2014-09-30 08:28:18,-8.62709400,41.15241000
20000578,2014-09-30 08:28:33,-8.62643700,41.15252700
20000578,2014-09-30 08:28:48,-8.62592400,41.15168100
20000578,2014-09-30 08:29:03,-8.62557300,41.14931400
20000116,2014-09-30 08:19:19,-8.61557400,41.17640400
20000116,2014-09-30 08:19:34,-8.61563700,41.17643100
20000116,2014-09-30 08:19:49,-8.61563700,41.17644900
20000116,2014-09-30 08:20:04,-8.61624000,41.17630500
20000116,2014-09-30 08:20:19,-8.61651000,41.17553100
20000116,2014-09-30 08:20:34,-8.61628500,41.17543200
